datetime,open,high,low,close,volume
2025-09-09 09:30:00,237.0,238.7805,235.55,237.75,26143061.0
2025-09-09 13:30:00,237.75999,238.10001,233.37,234.35001,31945677.0
2025-09-10 09:30:00,232.024994,232.34,226.2401,226.80499,50463893.0
2025-09-10 13:30:00,226.8,227.35001,225.95219,226.78,20108184.0
2025-09-11 09:30:00,226.875,229.53999,226.64999,229.4725,27573186.0
2025-09-11 13:30:00,229.47,230.45,229.17999,230.020004,14176310.0
2025-09-12 09:30:00,230.0,234.50999,229.020004,233.235,32713353.0
2025-09-12 13:30:00,233.22,234.45,233.029999,234.059998,16049463.0
2025-09-15 09:30:00,237.0,238.19,235.029999,235.75999,25804922.0
2025-09-15 13:30:00,235.75,236.78999,235.27,236.75999,11256769.0
2025-09-16 09:30:00,237.0,241.22,236.3235,239.085602,25082792.0
2025-09-16 13:30:00,239.10001,239.60001,238.080093,238.14,26313889.0
2025-09-17 09:30:00,238.97,240.10001,238.78999,239.52,19992288.0
2025-09-17 13:30:00,239.52,239.82001,237.7301,238.97,14706463.0
2025-09-18 09:30:00,239.95,241.2,236.64999,237.88,23206614.0
2025-09-18 13:30:00,237.87,238.11,237.21021,237.85001,10600372.0
2025-09-19 09:30:00,241.175,245.92,240.2106,245.2438,61066786.0
2025-09-19 13:30:00,245.24001,246.3,244.74001,245.28999,30223906.0
2025-09-22 09:30:00,248.34,256.63,248.17,254.5929,69310584.0
2025-09-22 13:30:00,254.58,256.26001,253.89999,256.089996,22549028.0
2025-09-23 09:30:00,256.5,257.34,254.39999,254.67,22833667.0
2025-09-23 13:30:00,254.66,254.961,253.59,254.53,26050124.0
2025-09-24 09:30:00,255.0,255.37,251.039993,251.49001,18993225.0
2025-09-24 13:30:00,251.515,252.49001,251.24001,252.24001,14762252.0
2025-09-25 09:30:00,253.0,254.13879,251.71201,253.5,36657291.0
2025-09-25 13:30:00,253.49001,257.17001,252.85001,256.94,38166397.0
2025-09-26 09:30:00,254.0,256.97501,253.78,256.51999,16112155.0
2025-09-26 13:30:00,256.51999,257.35999,254.89999,255.46001,7764343.0
2025-09-29 09:30:00,254.0,254.5,253.0099945,253.39999,13161022.0
2025-09-29 13:30:00,253.39,254.83,253.13,254.35001,6867921.0
2025-09-30 09:30:00,255.0,255.91901,253.31171,253.735,11521509.0
2025-09-30 13:30:00,253.75999,255.17999,253.11,254.56,12964867.0
2025-10-01 09:30:00,255.25,258.79001,255.050003,256.14041,16814946.0
2025-10-01 13:30:00,256.16501,256.94,255.28,255.41,17746703.0
2025-10-02 09:30:00,256.59,258.17999,254.14999,257.41,23049199.0
2025-10-02 13:30:00,257.39001,258.16,256.88,257.14001,12190325.0
2025-10-03 09:30:00,254.66499,259.23999,253.96001,258.31,29020729.0
2025-10-03 13:30:00,258.29999,258.59,256.95999,258.015015,12977620.0
2025-10-06 09:30:00,257.94501,259.070007,255.050003,256.56,21495613.0
2025-10-06 13:30:00,256.54999,257.25,255.5,256.64999,12194002.0
2025-10-07 09:30:00,256.82001,257.39999,255.60001,255.89,16989808.0
2025-10-07 13:30:00,255.86,256.62,255.42999,256.48999,8634423.0
2025-10-08 09:30:00,256.53,258.51999,256.10999,257.92499,17818743.0
2025-10-08 13:30:00,257.92499,258.48999,257.64999,258.029999,9059212.0
2025-10-09 09:30:00,257.775,258.0,253.19,253.4576,21109255.0
2025-10-09 13:30:00,253.41,254.27,253.14,254.03,10059140.0
2025-10-10 09:30:00,254.87,256.37,247.059998,247.81,41195967.0
2025-10-10 13:30:00,247.77,248.57001,244.7,245.31,18820072.0
2025-10-13 09:30:00,249.38,249.6893,245.56,249.1042,20590023.0
2025-10-13 13:30:00,249.089996,249.32001,247.33,247.59,8273179.0
2025-10-14 09:30:00,246.61501,248.0354,244.7,247.798,14966358.0
2025-10-14 13:30:00,247.81,248.845,246.73,247.85001,10437585.0
2025-10-15 09:30:00,249.38,251.82001,247.48,248.0905,16785371.0
2025-10-15 13:30:00,248.105,250.10001,248.050003,249.42999,8302844.0
2025-10-16 09:30:00,248.27,249.039993,246.039993,247.22,21742191.0
2025-10-16 13:30:00,247.22,247.91,245.13,247.42999,11333960.0
2025-10-17 09:30:00,248.020004,251.36,247.27,250.815,24943998.0
2025-10-17 13:30:00,250.8,253.38,250.245,252.3,15183427.0
2025-10-20 09:30:00,255.88499,264.375,255.63,263.16501,62071106.0
2025-10-20 13:30:00,263.17999,263.85001,261.92999,262.23001,18241176.0
2025-10-21 09:30:00,261.88,265.29001,261.88,263.32651,29910704.0
2025-10-21 13:30:00,263.32581,264.049988,262.14999,262.84,10642093.0
2025-10-22 09:30:00,262.79001,262.85001,256.29999,256.69141,24658746.0
2025-10-22 13:30:00,256.67001,258.81,255.42999,258.42999,11679706.0
2025-10-23 09:30:00,259.89001,260.6199,258.010101,259.85999,14846127.0
2025-10-23 13:30:00,259.88,260.42499,259.079987,259.57999,8701219.0
2025-10-24 09:30:00,261.19,264.029999,259.17999,263.60999,20167569.0
2025-10-24 13:30:00,263.60999,264.13,262.13,262.73999,10773901.0
2025-10-27 09:30:00,264.88,267.049988,264.65009,265.62,20219405.0
2025-10-27 13:30:00,265.63,269.079987,265.47,268.73999,13427036.0
2025-10-28 09:30:00,269.13501,269.87,268.14999,269.495,21645066.0
2025-10-28 13:30:00,269.495,269.495,268.60001,269.029999,12641672.0
2025-10-29 09:30:00,269.27499,271.41,267.10999,269.93011,24118271.0
2025-10-29 13:30:00,269.89001,270.92999,267.79999,269.73001,14445185.0
2025-10-30 09:30:00,271.98999,274.14001,268.48001,271.95001,18553918.0
2025-10-30 13:30:00,271.95001,272.29999,270.995,271.29001,12443844.0
2025-10-31 09:30:00,276.98999,277.32001,269.16,270.34879,30130013.0
2025-10-31 13:30:00,270.32999,272.64999,269.95999,270.25,11899471.0
2025-11-03 09:30:00,270.42001,270.78,266.25,267.67801,18181871.0
2025-11-03 13:30:00,267.7099,269.10999,266.91,269.059998,7701840.0
2025-11-04 09:30:00,268.24249,271.48599,267.61499,270.6384,20909105.0
2025-11-04 13:30:00,270.60999,270.82001,269.28271,270.20999,8679081.0
2025-11-05 09:30:00,268.59,270.79001,266.92999,270.12,13223421.0
2025-11-05 13:30:00,270.10999,271.70001,268.995,270.10999,32276577.0
2025-11-06 09:30:00,267.89001,273.39999,267.89001,271.35001,22347542.0
2025-11-06 13:30:00,271.37,272.20001,269.595,269.64001,16549956.0
2025-11-07 09:30:00,269.79501,272.29001,267.26999,268.45001,17164548.0
2025-11-07 13:30:00,268.45001,268.66,266.78,268.42001,9415696.0
2025-11-10 09:30:00,268.95001,273.73001,268.48999,269.73001,14268312.0
2025-11-10 13:30:00,269.70999,270.30771,267.45499,269.35999,8329771.0
2025-11-11 09:30:00,269.81,274.73999,269.79999,274.48001,17857584.0
2025-11-11 13:30:00,274.48999,275.845,274.16,275.29999,16959507.0
2025-11-12 09:30:00,275.075012,275.23999,271.87,274.98001,17793058.0
2025-11-12 13:30:00,274.98999,275.73001,272.97,273.47,16168480.0
2025-11-13 09:30:00,274.26999,276.69901,272.17999,272.5701,22677605.0
2025-11-13 13:30:00,272.56,273.85001,272.10001,273.040009,16689297.0
2025-11-14 09:30:00,271.049988,275.95831,269.60001,274.58499,20403475.0
2025-11-14 13:30:00,274.57001,274.76001,272.17001,272.54999,6911076.0
2025-11-17 09:30:00,268.72,270.48999,266.64999,267.78,15903006.0
2025-11-17 13:30:00,267.76999,268.34,265.73001,267.45999,8256795.0
2025-11-18 09:30:00,269.91501,270.70499,265.32001,268.45001,16766773.0
2025-11-18 13:30:00,268.45001,269.22,267.32999,267.51001,7419486.0
2025-11-19 09:30:00,265.52499,272.20999,265.5,270.029999,13621700.0
2025-11-19 13:30:00,270.01001,271.01001,268.14001,268.54999,13523398.0
2025-11-20 09:30:00,270.81,275.42999,267.020111,268.81,17764855.0
2025-11-20 13:30:00,268.79001,268.92999,265.92001,266.38,7976423.0
2025-11-21 09:30:00,265.88,271.60001,265.82001,270.98001,29148175.0
2025-11-21 13:30:00,270.98001,273.315,270.59,271.5,24141955.0
2025-11-24 09:30:00,270.89999,276.51001,270.89999,276.12,21215561.0
2025-11-24 13:30:00,276.12,276.98001,275.10999,275.98001,10343093.0
2025-11-25 09:30:00,275.29999,280.38,275.26999,278.76001,16993833.0
2025-11-25 13:30:00,278.76501,278.78,276.85999,276.95001,6085727.0
2025-11-26 09:30:00,276.95999,279.53,276.63,278.54999,12054351.0
2025-11-26 13:30:00,278.56,278.94,277.14999,277.47,12502220.0
2025-11-28 09:30:00,277.26001,279.0,275.98651,278.85999,10081242.0
2025-12-01 09:30:00,278.14999,280.64001,276.14001,280.5882,11159771.0
2025-12-01 13:30:00,280.59009,283.41,280.45001,283.32001,11194434.0
2025-12-02 09:30:00,283.0,287.39999,282.73001,285.215,19672499.0
2025-12-02 13:30:00,285.20001,286.82001,285.015015,286.23001,18383667.0
2025-12-03 09:30:00,286.20001,288.60999,285.34,285.67929,14463166.0
2025-12-03 13:30:00,285.67999,285.94,283.54001,284.14999,16502486.0
2025-12-04 09:30:00,284.10999,284.73001,279.64001,280.0050049,13494920.0
2025-12-04 13:30:00,279.98999,280.73001,278.59,280.64999,13738653.0
2025-12-05 09:30:00,280.54001,281.14001,278.049988,279.44,11991365.0
2025-12-05 13:30:00,279.48001,279.57001,278.19,278.79001,6210540.0
2025-12-08 09:30:00,278.16849,279.66931,276.70499,276.97,13507757.0
2025-12-08 13:30:00,276.94949,277.98499,276.14999,277.95999,13585063.0
2025-12-09 09:30:00,277.89001,280.029999,277.029999,278.38501,11317039.0
2025-12-09 13:30:00,278.38501,278.89001,276.92001,277.23001,11327891.0
2025-12-10 09:30:00,277.87,279.28,276.44,278.12,8734398.0
2025-12-10 13:30:00,278.12,279.75,277.70001,278.72,10986500.0
2025-12-11 09:30:00,279.095001,279.57999,273.81,277.52261,13118613.0
2025-12-11 13:30:00,277.52499,278.215,277.47,278.059998,5235303.0
2025-12-12 09:30:00,277.79501,279.22,276.82001,279.049988,12053730.0
2025-12-12 13:30:00,279.040009,279.049988,276.94501,278.37,7539545.0
2025-12-15 09:30:00,280.0,280.049988,273.62,274.040009,19646928.0
2025-12-15 13:30:00,274.019989,274.72,272.84,274.11499,9339199.0
2025-12-16 09:30:00,272.82001,274.28,271.79001,272.13,15298112.0
2025-12-16 13:30:00,272.13501,275.5,272.13501,274.47,6282474.0
2025-12-17 09:30:00,275.01001,276.16,272.28,273.019989,14428070.0
2025-12-17 13:30:00,272.99011,274.10999,271.69,271.85999,9344579.0
2025-12-18 09:30:00,273.60501,273.62,266.95999,272.64999,24922422.0
2025-12-18 13:30:00,272.67001,273.20001,270.5,272.16,16015300.0
2025-12-19 09:30:00,272.14499,272.92001,270.26999,270.75,27209491.0
2025-12-19 13:30:00,270.76001,274.57629,269.89999,273.67001,13846366.0
2025-12-22 09:30:00,272.85999,273.88,270.73999,270.93991,12920398.0
2025-12-22 13:30:00,270.935,271.19989,270.505,270.82001,6559843.0
2025-12-23 09:30:00,270.35999,272.31119,269.56,271.70001,10745614.0
2025-12-23 13:30:00,271.70001,272.45001,271.5,272.23999,5586959.0
2025-12-24 09:30:00,273.25,275.42999,273.089996,273.85001,10694663.0
2025-12-26 09:30:00,274.25,275.37,274.059998,274.51999,6317216.0
2025-12-26 13:30:00,274.52499,274.98499,272.87,273.25,5474139.0
2025-12-29 09:30:00,272.69,274.35999,272.39001,273.64001,9676369.0
2025-12-29 13:30:00,273.63,274.0,273.44,273.79901,8995269.0
2025-12-30 09:30:00,274.0,274.070007,272.28,273.10001,7767114.0
2025-12-30 13:30:00,273.10001,273.52179,272.73999,272.98999,4914581.0
2025-12-31 09:30:00,273.35999,273.67999,271.76001,272.625,9233018.0
2025-12-31 13:30:00,272.625,273.42999,271.75,271.84,11330496.0
2026-01-02 09:30:00,272.0,277.8248,269.10999,270.079987,20741673.0
2026-01-02 13:30:00,270.089996,271.049988,269.019989,270.98001,6779221.0
2026-01-05 09:30:00,270.63501,271.17999,266.77011,267.42001,15890865.0
2026-01-05 13:30:00,267.41,267.73999,266.14001,267.26001,8095665.0
2026-01-06 09:30:00,267.0079956,267.0079956,262.2,262.845,18935803.0
2026-01-06 13:30:00,262.92999,263.070007,262.15,262.22,7776152.0
2026-01-07 09:30:00,263.26999,263.67999,260.91,261.22,17160976.0
2026-01-07 13:30:00,261.245,262.51999,259.82001,260.35999,9850044.0
2026-01-08 09:30:00,256.375,258.60001,255.7,257.48001,20691574.0
2026-01-08 13:30:00,257.51001,259.28,256.29999,259.059998,9156588.0
2026-01-09 09:30:00,259.075012,260.0,256.22009,259.12,15951238.0
2026-01-09 13:30:00,259.13,260.20999,258.95001,259.35001,7007709.0
2026-01-12 09:30:00,259.41,261.29999,256.79999,260.89001,16655459.0
2026-01-12 13:30:00,260.89099,261.19,260.01001,260.20999,19947470.0
2026-01-13 09:30:00,258.72,261.81,258.39001,259.98999,15631182.0
2026-01-13 13:30:00,259.98001,261.20001,258.7601,261.049988,31340579.0
2026-01-14 09:30:00,259.48999,261.81,256.70999,257.53,12065118.0
2026-01-14 13:30:00,257.53,260.60001,257.054993,259.95001,37655245.0
2026-01-15 09:30:00,260.64999,261.029999,258.0,259.53,16652031.0
2026-01-15 13:30:00,259.54999,259.75,257.049988,258.32999,7896025.0
2026-01-16 09:30:00,257.88,258.89999,254.92999,256.029999,20472499.0
2026-01-16 13:30:00,256.029999,257.14999,255.13,255.48,8972357.0
2026-01-20 09:30:00,252.50999,254.78999,249.080002,249.19501,18111180.0
2026-01-20 13:30:00,249.17999,249.23,243.42,246.69,19367907.0
2026-01-21 09:30:00,248.71001,248.75,245.19,245.88,16645324.0
2026-01-21 13:30:00,245.88,251.56,245.5,247.63,14601004.0
2026-01-22 09:30:00,249.36,250.82001,248.38499,250.67999,14184399.0
2026-01-22 13:30:00,250.67,251.0,248.17999,248.34,16515902.0
2026-01-23 09:30:00,245.75,249.41,244.67999,247.92999,15062599.0
2026-01-23 13:30:00,247.96001,248.85001,246.97,247.97,16606153.0
2026-01-26 09:30:00,251.48,255.5,249.8,254.64999,19628524.0
2026-01-26 13:30:00,254.64,256.56,254.32001,255.42,29438635.0
2026-01-27 09:30:00,259.14001,261.95001,258.66,260.255,18340746.0
2026-01-27 13:30:00,260.26999,260.35999,258.20999,258.26999,17437905.0
2026-01-28 09:30:00,257.56,258.85501,254.50999,255.255,13377032.0
2026-01-28 13:30:00,255.25999,256.89999,254.78,256.44,8383363.0
2026-01-29 09:30:00,258.070007,259.64999,254.41,257.38,18841359.0
2026-01-29 13:30:00,257.36499,259.35001,257.16,258.17499,13180988.0
2026-01-30 09:30:00,255.16499,258.70001,252.17999,256.054993,41607540.0
2026-01-30 13:30:00,256.054993,261.8999,255.75,259.48001,24800320.0
2026-02-02 09:30:00,260.019989,265.37,259.20499,265.13,22316953.0
2026-02-02 13:30:00,265.14499,270.48999,265.01001,269.95999,16821608.0
2026-02-03 09:30:00,269.13,271.57999,267.60999,269.34,22000060.0
2026-02-03 13:30:00,269.33499,271.875,268.67001,269.45999,22020902.0
2026-02-04 09:30:00,272.31,278.81,272.285,275.60001,30994383.0
2026-02-04 13:30:00,275.62,278.95001,274.35001,276.45999,36885579.0
2026-02-05 09:30:00,278.019989,279.44,273.23001,274.32001,21305961.0
2026-02-05 13:30:00,274.26001,277.72,274.11499,275.92001,10073326.0
2026-02-06 09:30:00,277.16,280.905,277.0,277.77499,22130157.0
2026-02-06 13:30:00,277.79999,279.01001,276.92499,278.079987,8990408.0
2026-02-09 09:30:00,277.905,278.040009,271.70001,271.98001,19005393.0
2026-02-09 13:30:00,271.98001,275.12,271.84,274.54001,8772455.0
2026-02-10 09:30:00,274.88501,275.35999,272.94,274.054993,10315445.0
2026-02-10 13:30:00,274.054993,274.48999,273.31,273.79001,12286987.0
2026-02-11 09:30:00,274.69501,280.17999,274.45001,278.95999,18771705.0
2026-02-11 13:30:00,278.935,279.67001,274.81061,275.54001,11321166.0
2026-02-12 09:30:00,275.60001,275.72,260.17999,262.32999,25146071.0
2026-02-12 13:30:00,262.31,262.67001,260.28,261.59,30653651.0
2026-02-13 09:30:00,262.01001,262.23001,258.37,258.91,24149611.0
2026-02-13 13:30:00,258.94,259.31,255.45,255.82001,19758180.0
2026-02-17 09:30:00,258.049988,263.67999,255.55299,263.39999,21345322.0
2026-02-17 13:30:00,263.45999,266.29001,262.5,263.75,11168491.0
2026-02-18 09:30:00,263.5,266.82001,262.45001,265.3999,13346706.0
2026-02-18 13:30:00,265.38,265.57901,263.20999,264.32001,6145153.0
2026-02-19 09:30:00,262.60001,264.48001,261.42001,261.76999,11713199.0
2026-02-19 13:30:00,261.73999,262.3689,260.049988,260.51001,10353264.0
2026-02-20 09:30:00,258.95499,264.75,258.16,263.60999,22052959.0
2026-02-20 13:30:00,263.57501,264.745,263.089996,264.59,17215154.0
2026-02-23 09:30:00,263.48999,269.37,263.38101,269.33499,151433552.0
2026-02-23 13:30:00,269.34,269.42999,265.98999,266.39001,97874284.0
2026-02-24 09:30:00,268.0,274.89001,267.73999,271.595,179798016.0
2026-02-24 13:30:00,271.60001,272.72,271.37,272.17001,96416020.0
2026-02-25 09:30:00,271.67999,274.63,271.049988,274.35001,116429265.0
2026-02-25 13:30:00,274.32999,274.94,273.20999,274.17999,60530281.0
2026-02-26 09:30:00,274.95499,276.10999,270.79501,271.39001,136769146.0
2026-02-26 13:30:00,271.41,273.5,270.853,272.98999,103981536.0
2026-02-27 09:30:00,272.81,272.81,265.88,265.95081,167507191.0
2026-02-27 13:30:00,265.95001,266.89999,262.89001,264.17001,84968483.0
2026-03-02 09:30:00,262.44,266.29001,260.20001,265.5,104114054.0
2026-03-02 13:30:00,265.52802,266.53,263.60999,264.60001,71537248.0
2026-03-03 09:30:00,263.48001,265.56,260.13,261.48001,17905832.0
2026-03-03 13:30:00,261.44,264.61499,261.37,263.689,9627356.0
2026-03-04 09:30:00,264.64999,266.14999,261.42001,263.78,16669210.0
2026-03-04 13:30:00,263.79999,264.19501,262.059906,262.45001,11110277.0
2026-03-05 09:30:00,260.745,261.55499,258.075012,258.90909,22679462.0
2026-03-05 13:30:00,258.92001,260.56,257.25,260.26001,14417386.0
2026-03-06 09:30:00,258.73999,258.76001,254.37,256.47501,17521036.0
2026-03-06 13:30:00,256.47501,258.01001,255.91,257.44,10015162.0
2026-03-09 09:30:00,255.69,258.26999,253.6805,256.63,16360488.0
2026-03-09 13:30:00,256.64999,261.14999,255.95,259.89001,11616389.0
2026-03-10 09:30:00,257.69501,262.48001,256.95001,262.20001,13305426.0
2026-03-10 13:30:00,262.19,262.48001,260.3501,260.72,8609211.0
2026-03-11 09:30:00,261.20999,262.13,259.54999,261.025085,10359449.0
2026-03-11 13:30:00,261.040009,261.13,259.63,260.81,6687550.0
2026-03-12 09:30:00,258.64001,258.95001,254.17999,255.050003,18008729.0
2026-03-12 13:30:00,255.0401,256.25,254.81,255.75,10441807.0
2026-03-13 09:30:00,255.39999,256.32999,250.96001,251.17999,16471635.0
2026-03-13 13:30:00,251.185,251.845,249.52,250.11501,12157405.0
2026-03-16 09:30:00,252.105,253.88499,249.91,252.92999,97200315.0
2026-03-16 13:30:00,252.94,253.44,252.11,252.78,73626811.0
2026-03-17 09:30:00,253.078506,255.1299,252.17999,253.92,89719084.0
2026-03-17 13:30:00,253.91,254.63,253.1301,254.23,81119967.0
2026-03-18 09:30:00,252.625,254.94,250.39,250.80499,83433409.0
2026-03-18 13:30:00,250.78999,251.6476,249.0,249.91,66518071.0
2026-03-19 09:30:00,249.39999,251.83,247.3,248.28011,119190545.0
2026-03-19 13:30:00,248.295,249.59,247.67,248.907,71013783.0
2026-03-20 09:30:00,248.11,249.059998,246.61,248.27,38306123.0
2026-03-20 13:30:00,248.28999,249.19991,246.0,248.19,13461430.0
2026-03-23 09:30:00,253.99001,254.56,250.28,250.92,19859424.0
2026-03-23 13:30:00,250.955,252.52499,250.89999,251.44,9875828.0
2026-03-24 09:30:00,250.49001,254.825,249.55,253.059998,14904389.0
2026-03-24 13:30:00,253.050003,253.53999,251.22,251.75,8296449.0
2026-03-25 09:30:00,254.020004,254.98,251.60001,254.145,13072395.0
2026-03-25 13:30:00,254.12,254.50999,252.0099945,252.57001,7370561.0
2026-03-26 09:30:00,251.995,257.0,250.77499,254.99001,19695320.0
2026-03-26 13:30:00,254.98,255.11501,252.020004,252.88,11923996.0
2026-03-27 09:30:00,253.91,255.493,250.37,250.41,21524700.0
2026-03-27 13:30:00,250.41,250.58,248.070007,248.62,13945446.0
2026-03-30 09:30:00,249.995,250.84,245.96001,246.25,15799790.0
2026-03-30 13:30:00,246.255,247.32001,245.50999,246.53999,10397511.0
2026-03-31 09:30:00,247.89,253.9299,247.101,253.22501,18621563.0
2026-03-31 13:30:00,253.17999,255.48,252.39999,253.78999,13658708.0
2026-04-01 09:30:00,254.3,256.17999,253.33,255.1422,18185803.0
2026-04-01 13:30:00,255.125,256.13,253.97,255.69,10632194.0
2026-04-02 09:30:00,254.14,255.72,250.64999,255.33501,12963748.0
2026-04-02 13:30:00,255.33501,256.13,254.31,255.89,8366055.0
2026-04-06 09:30:00,256.96249,262.16,256.48001,258.78,14675103.0
2026-04-06 13:30:00,258.79001,259.39001,257.85001,258.88699,7050006.0
2026-04-07 09:30:00,254.72,254.7999,245.7,251.58501,37488549.0
2026-04-07 13:30:00,251.61501,253.60989,250.12,253.49001,13581966.0
2026-04-08 09:30:00,258.51001,259.74991,256.53,257.51001,20799408.0
2026-04-08 13:30:00,257.5,258.98999,256.91,258.92999,9922048.0
2026-04-09 09:30:00,259.37,260.53,256.070007,260.054993,13301888.0
2026-04-09 13:30:00,260.049988,261.12,259.29999,260.39001,6836094.0
2026-04-10 09:30:00,259.95001,262.19,259.070007,259.23999,13226754.0
2026-04-10 13:30:00,259.23999,260.535,259.023102,260.38,7966674.0
2026-04-13 09:30:00,259.85999,260.17999,256.66,257.86499,15256391.0
2026-04-13 13:30:00,257.85999,259.57999,257.51999,259.20999,9649092.0
2026-04-14 09:30:00,259.10001,261.92999,257.19009,258.66,21306697.0
2026-04-14 13:30:00,258.66,258.97,257.75,258.85501,11109268.0
2026-04-15 09:30:00,258.11,265.78,257.83,264.945,1352328.0
2026-04-15 13:30:00,264.93,266.55,264.3,266.37,1056992.0
2026-04-16 09:30:00,266.79999,267.16,261.26999,263.51999,23170036.0
2026-04-16 13:30:00,263.53,264.54999,263.26001,263.35999,9363854.0
2026-04-17 09:30:00,267.097992,272.29999,266.72,270.57999,34007275.0
2026-04-17 13:30:00,270.57999,270.79999,269.53,270.185,12010635.0
2026-04-20 09:30:00,270.32999,274.27499,270.32999,272.19,18858193.0
2026-04-20 13:30:00,272.17001,273.64001,271.98001,272.92999,8577329.0
2026-04-21 09:30:00,271.44501,272.79999,265.39999,266.16,25914254.0
2026-04-21 13:30:00,266.17999,268.19,265.87,266.22,14672509.0
2026-04-22 09:30:00,267.82001,273.505,266.87,273.20999,23157734.0
2026-04-22 13:30:00,273.21899,273.73999,272.10049,273.19,9895603.0
2026-04-23 09:30:00,275.045013,275.76999,272.090088,272.23999,15224548.0
2026-04-23 13:30:00,272.25,274.54501,271.64999,273.44,9522972.0
2026-04-24 09:30:00,272.76001,273.059998,269.64999,270.065002,16355055.0
2026-04-24 13:30:00,270.049988,271.48001,269.72,271.059998,11373448.0
2026-04-27 09:30:00,266.089996,268.35999,265.070007,266.84,19101101.0
2026-04-27 13:30:00,266.82999,267.95999,266.089996,267.67999,9349919.0
2026-04-28 09:30:00,272.33499,273.22,268.66,269.87,19010434.0
2026-04-28 13:30:00,269.87,270.94501,269.79001,270.76001,8181024.0
2026-04-29 09:30:00,267.54999,271.040009,267.040009,270.20001,13120141.0
2026-04-29 13:30:00,270.20999,270.59,269.37,270.19,6588403.0
2026-04-30 09:30:00,270.5,273.76001,268.14001,272.785,22577529.0
2026-04-30 13:30:00,272.81,275.94,270.34,271.35999,22820580.0
2026-05-01 09:30:00,278.94,287.20999,278.37,282.81,54101433.0
2026-05-01 13:30:00,282.80499,282.82001,279.60999,280.14999,15451832.0
2026-05-04 09:30:00,279.655,280.63,274.86011,277.040009,22619885.0
2026-05-04 13:30:00,277.059998,277.67001,276.26001,276.84,9661739.0
2026-05-05 09:30:00,276.89999,284.57001,276.50101,282.815,23309492.0
2026-05-05 13:30:00,282.81,284.45001,282.35269,284.17001,12259027.0
2026-05-06 09:30:00,281.91501,287.13,281.075012,286.73499,26185792.0
2026-05-06 13:30:00,286.73001,288.029999,286.57001,287.53,13790603.0
2026-05-07 09:30:00,289.26999,292.13,288.20001,288.76501,22909629.0
2026-05-07 13:30:00,288.745,289.76999,285.78,287.47,11200997.0
2026-05-08 09:30:00,290.10999,294.76001,290.0,292.14999,25833468.0
2026-05-08 13:30:00,292.14001,294.25,292.070007,293.28,12506553.0
2026-05-11 09:30:00,291.979,293.88,290.23001,291.94,20852038.0
2026-05-11 13:30:00,291.93991,292.98001,290.85999,292.73999,8768464.0
2026-05-12 09:30:00,292.755,294.8999,292.61499,293.89999,21342621.0
2026-05-12 13:30:00,293.89999,295.26999,293.69,294.87,10864486.0
2026-05-13 09:30:00,293.63,300.37,293.56,300.125,26192272.0
2026-05-13 13:30:00,300.10999,300.92001,298.61499,298.88,12105872.0
2026-05-14 09:30:00,299.82001,300.35001,295.38,298.38,18563576.0
2026-05-14 13:30:00,298.409,299.20001,297.54999,298.16501,8352691.0
2026-05-15 09:30:00,297.755,303.20001,296.53,303.12,28034284.0
2026-05-15 13:30:00,303.10001,303.14001,299.63,300.22,13030828.0
2026-05-18 09:30:00,300.23999,300.63,294.91,296.17029,17237378.0
2026-05-18 13:30:00,296.185,297.92001,295.45001,297.89999,10219549.0
2026-05-19 09:30:00,296.97,300.51001,296.35001,298.24951,19109675.0
2026-05-19 13:30:00,298.25,299.22,297.48999,298.98001,8117601.0
2026-05-20 09:30:00,298.17999,302.37,298.089996,301.049988,16927199.0
2026-05-20 13:30:00,301.059998,302.79999,300.91,302.26501,11034062.0
2026-05-21 09:30:00,301.049988,304.67999,300.39999,304.591,16174810.0
2026-05-21 13:30:00,304.60999,305.539,303.89001,305.089996,10981464.0
2026-05-22 09:30:00,306.059998,311.39999,305.85001,309.86011,25505065.0
2026-05-22 13:30:00,309.87,310.155,307.97,308.88,9463786.0
2026-05-26 09:30:00,309.39999,311.82001,309.029999,309.185,22105291.0
2026-05-26 13:30:00,309.19,310.20001,307.67001,308.38,10304537.0
2026-05-27 09:30:00,308.44,313.26001,308.32999,310.47,30176765.0
2026-05-27 13:30:00,310.47,311.10001,309.51999,310.92999,9709418.0
2026-05-28 09:30:00,310.67999,312.76001,309.57001,310.79999,18765608.0
2026-05-28 13:30:00,310.815,312.56,310.10999,312.5,14075440.0
2026-05-29 09:30:00,311.77499,315.0,310.20001,310.42001,20431608.0
2026-05-29 13:30:00,310.42001,313.10999,309.53,312.070007,12848976.0
2026-06-01 09:30:00,309.535,310.92999,305.029999,306.47,23743850.0
2026-06-01 13:30:00,306.51999,308.39999,305.90991,306.32001,12978890.0
2026-06-02 09:30:00,307.45999,315.10001,306.72,314.67999,21214458.0
2026-06-02 13:30:00,314.67999,315.45001,313.755,315.19,11862109.0
2026-06-03 09:30:00,314.17499,316.94,308.85001,309.20999,26146966.0
2026-06-03 13:30:00,309.19501,311.10001,308.98001,310.38,12159738.0
2026-06-04 09:30:00,313.30499,313.54001,309.64999,311.66501,19859187.0
2026-06-04 13:30:00,311.67001,312.070007,310.26001,311.16,8970333.0
2026-06-05 09:30:00,312.98999,315.17001,309.57999,311.51001,27664119.0
2026-06-05 13:30:00,311.495,312.79999,307.14999,307.39001,23648793.0
2026-06-08 09:30:00,308.73901,315.35999,308.522,314.57001,26882873.0
